0,0
1,2.78104469111081e-10
2,5.51540443404966e-10
3,8.21441885509815e-10
4,1.08805124071798e-09
5,1.35225450128443e-09
6,1.61527445688064e-09
7,1.87769319007955e-09
8,2.14075629172685e-09
9,2.40420211750745e-09
10,2.66769445292646e-09
11,2.9310572477367e-09
12,3.19406301626128e-09
13,3.45655340264833e-09
14,3.71730814774354e-09
15,3.97545028177008e-09
16,4.23114005494179e-09
17,4.48499679971657e-09
18,4.73737009295442e-09
19,4.98762984795675e-09
20,5.2355144165049e-09
21,5.4812957258483e-09
22,5.72582909410299e-09
23,5.96901279015332e-09
24,6.21138670430566e-09
25,6.45398551234874e-09
26,6.69609015948212e-09
27,6.93692789117166e-09
28,7.17697768591774e-09
29,7.41634321700063e-09
30,7.65452458818939e-09
31,7.89084986789907e-09
32,8.12471676330126e-09
33,8.3566771668572e-09
34,8.588247777899e-09
35,8.82022090393639e-09
36,9.05164207891803e-09
37,9.28203814898454e-09
38,9.51160358118153e-09
39,9.73998786614222e-09
40,9.96716744007746e-09
41,1.01919785446032e-08
42,1.04144433380038e-08
43,1.06361495256283e-08
44,1.08566784565844e-08
45,1.1075948746713e-08
46,1.12949799470197e-08
47,1.15134424180266e-08
48,1.1729588545453e-08
49,1.19449215255095e-08
50,1.2160238149935e-08
51,1.23743695458685e-08
52,1.25886278966031e-08
53,1.28034725192124e-08
54,1.30178621436713e-08
55,1.32308161178161e-08
56,1.34421522701524e-08
57,1.36515070738123e-08
58,1.38585481435064e-08
59,1.40641100199648e-08
60,1.42688255758128e-08
61,1.44733636673916e-08
62,1.46768234539285e-08
63,1.48783287777361e-08
64,1.50791420659552e-08
65,1.52795335246309e-08
66,1.54792567518226e-08
67,1.56797333448053e-08
68,1.58810840208529e-08
69,1.60804972530227e-08
70,1.62776319534945e-08
71,1.64736433065442e-08
72,1.66685543913905e-08
73,1.68628566170723e-08
74,1.70549966588199e-08
75,1.72445884924771e-08
76,1.74330902231734e-08
77,1.76223704012216e-08
78,1.78134133419711e-08
79,1.80042156557738e-08
80,1.81933931828007e-08
81,1.83815487717435e-08
82,1.85695254446785e-08
83,1.87565931126642e-08
84,1.89423390114824e-08
85,1.91271608782698e-08
