,0,1
211,211.0,4.52804180069011e-08
212,212.0,4.541320977081062e-08
213,213.0,4.554533741190992e-08
214,214.0,4.5676694295189845e-08
215,215.0,4.580717215193786e-08
216,216.0,4.593717406884784e-08
217,217.0,4.60670323934427e-08
218,218.0,4.619673672647552e-08
219,219.0,4.6326658061128414e-08
220,220.0,4.6456650522470374e-08
221,221.0,4.658621946085878e-08
222,222.0,4.671496581447032e-08
223,223.0,4.6842617594012895e-08
224,224.0,4.696920123488608e-08
225,225.0,4.709508158194858e-08
226,226.0,4.722030186589312e-08
227,227.0,4.7344968359690617e-08
228,228.0,4.74694029545449e-08
229,229.0,4.75935102368278e-08
230,230.0,4.771742793568388e-08
231,231.0,4.7841049452862893e-08
232,232.0,4.796391909198389e-08
233,233.0,4.8086407349433555e-08
234,234.0,4.8208573402043915e-08
235,235.0,4.833023097966408e-08
236,236.0,4.845146453545888e-08
237,237.0,4.8572104567301845e-08
238,238.0,4.869212607237986e-08
239,239.0,4.881145793370974e-08
240,240.0,4.8930249788861324e-08
241,241.0,4.904878117043498e-08
242,242.0,4.9167247804159344e-08
243,243.0,4.928550853809289e-08
244,244.0,4.940323835055404e-08
245,245.0,4.952025565272552e-08
246,246.0,4.963654921111824e-08
247,247.0,4.975237928249074e-08
248,248.0,4.986784112288282e-08
249,249.0,4.9982807361190816e-08
250,250.0,5.0097359117934323e-08
251,251.0,5.0211519590882483e-08
252,252.0,5.032553404965432e-08
253,253.0,5.043917985963748e-08
254,254.0,5.055249464058172e-08
255,255.0,5.0665611658240345e-08
256,256.0,5.077775804298698e-08
257,257.0,5.0889020439448395e-08
258,258.0,5.0999933077145294e-08
259,259.0,5.111042496624824e-08
260,260.0,5.1220357659692225e-08
261,261.0,5.132989706060034e-08
262,262.0,5.143932241693258e-08
263,263.0,5.154846137277936e-08
264,264.0,5.165710978154338e-08
265,265.0,5.1765348128376756e-08
266,266.0,5.1873338711899256e-08
267,267.0,5.19809191208655e-08
268,268.0,5.208778009923774e-08
269,269.0,5.2193982198542516e-08
270,270.0,5.2300089997027e-08
271,271.0,5.240617460139352e-08
272,272.0,5.2511816814698075e-08
273,273.0,5.26169752053147e-08
274,274.0,5.272194978966031e-08
275,275.0,5.282660058248922e-08
276,276.0,5.293088952164358e-08
277,277.0,5.303453437071106e-08
278,278.0,5.3137431468367745e-08
279,279.0,5.324003568859502e-08
280,280.0,5.334224386627314e-08
281,281.0,5.3444254347536884e-08
282,282.0,5.35459331953205e-08
283,283.0,5.36471913983867e-08
284,284.0,5.374847898050014e-08
285,285.0,5.384989249274404e-08
286,286.0,5.395092373566702e-08
287,287.0,5.4051378162637784e-08
288,288.0,5.4151527516406897e-08
289,289.0,5.4251146811628175e-08
290,290.0,5.434994526247392e-08
291,291.0,5.444827482710924e-08
292,292.0,5.454654839832588e-08
293,293.0,5.4644807031931116e-08
294,294.0,5.474261856320025e-08
295,295.0,5.4839689378657976e-08
296,296.0,5.493660163934918e-08
297,297.0,5.50333043698162e-08
298,298.0,5.512987049197408e-08
299,299.0,5.522656949030278e-08
300,300.0,5.5322794766198084e-08
301,301.0,5.5418547585137175e-08
302,302.0,5.5513941758548585e-08
303,303.0,5.5608718946560405e-08
304,304.0,5.5702594378963674e-08
305,305.0,5.579604629667128e-08
306,306.0,5.588957863079376e-08
307,307.0,5.5982692963839155e-08
308,308.0,5.6075335150988555e-08
309,309.0,5.61677282630028e-08
310,310.0,5.625977669989272e-08
311,311.0,5.635126189370071e-08
312,312.0,5.644198101842478e-08
313,313.0,5.6532351431330626e-08
314,314.0,5.662266156127712e-08
315,315.0,5.6712714474945635e-08
316,316.0,5.6802059016902665e-08
317,317.0,5.6890730388916994e-08
318,318.0,5.697937056980286e-08
319,319.0,5.706757452036685e-08
320,320.0,5.71554746428478e-08
321,321.0,5.724350289126632e-08
322,322.0,5.7331322876621796e-08
323,323.0,5.7419016327757445e-08
324,324.0,5.7506597086693293e-08
325,325.0,5.7593838199082926e-08
326,326.0,5.76804543056807e-08
327,327.0,5.776668068000064e-08
328,328.0,5.785266066035391e-08
329,329.0,5.793831295534162e-08
330,330.0,5.8023527303265094e-08
331,331.0,5.8108217905811574e-08
332,332.0,5.819292532473589e-08
333,333.0,5.827744550315124e-08
334,334.0,5.836161204985236e-08
335,335.0,5.844550615454759e-08
336,336.0,5.8528938896649604e-08
337,337.0,5.861222383540306e-08
338,338.0,5.8694799992459573e-08
339,339.0,5.87763355250387e-08
340,340.0,5.885771241451268e-08
341,341.0,5.8939255666810046e-08
342,342.0,5.9020255355314016e-08
343,343.0,5.9100825956962135e-08
344,344.0,5.918125244618587e-08
345,345.0,5.926146749465036e-08
346,346.0,5.934139931663776e-08
347,347.0,5.942096930369954e-08
348,348.0,5.950012713948565e-08
349,349.0,5.95791253402001e-08
350,350.0,5.965799972731485e-08
351,351.0,5.973675277316813e-08
352,352.0,5.981555672294346e-08
353,353.0,5.989416329255898e-08
354,354.0,5.997253715189465e-08
355,355.0,6.005073770384733e-08
356,356.0,6.01287209391508e-08
357,357.0,6.020638367787642e-08
358,358.0,6.028370719901892e-08
359,359.0,6.036090836217166e-08
360,360.0,6.04377121207968e-08
361,361.0,6.051375678923062e-08
362,362.0,6.058948193528635e-08
363,363.0,6.066533519554012e-08
364,364.0,6.074107841631164e-08
365,365.0,6.081630612438764e-08
366,366.0,6.089105341630249e-08
367,367.0,6.096534034761481e-08
368,368.0,6.103941213400843e-08
369,369.0,6.111330147657268e-08
370,370.0,6.118692770697728e-08
371,371.0,6.126021783152306e-08
372,372.0,6.133326101407557e-08
373,373.0,6.140592417473025e-08
374,374.0,6.147805939484568e-08
375,375.0,6.155006493547401e-08
376,376.0,6.162182492466478e-08
377,377.0,6.169324503568e-08
378,378.0,6.176451983350758e-08
379,379.0,6.183532073055474e-08
380,380.0,6.190549403282257e-08
381,381.0,6.197511969538878e-08
382,382.0,6.204399167186679e-08
383,383.0,6.211242580807004e-08
384,384.0,6.218079829719488e-08
385,385.0,6.224914616675598e-08
386,386.0,6.231731143776507e-08
387,387.0,6.238517773181981e-08
388,388.0,6.245254321406595e-08
389,389.0,6.25195039528192e-08
390,390.0,6.258657770610046e-08
391,391.0,6.265359310544187e-08
392,392.0,6.272012038730921e-08
393,393.0,6.278658591742114e-08
394,394.0,6.285340213305261e-08
395,395.0,6.29197307158153e-08
396,396.0,6.298580983892862e-08
397,397.0,6.305220599427417e-08
398,398.0,6.311817315272581e-08
399,399.0,6.318360931722364e-08
400,400.0,6.324867324047488e-08
401,401.0,6.331352351567281e-08
402,402.0,6.337848950821976e-08
403,403.0,6.344327002139617e-08
404,404.0,6.35076307659237e-08
405,405.0,6.357154892075738e-08
406,406.0,6.363487632453334e-08
407,407.0,6.369750058937121e-08
408,408.0,6.375973547108094e-08
409,409.0,6.382184951876502e-08
410,410.0,6.388364851788447e-08
411,411.0,6.394510911540312e-08
412,412.0,6.400629283274752e-08
413,413.0,6.406713544314211e-08
414,414.0,6.412769970852012e-08
415,415.0,6.41882600812834e-08
416,416.0,6.424886593942195e-08
417,417.0,6.430926749507198e-08
418,418.0,6.436917340346902e-08
419,419.0,6.442864378168821e-08
420,420.0,6.448797848589439e-08
421,421.0,6.454688841576019e-08
422,422.0,6.460532893529468e-08
423,423.0,6.46636711085501e-08
424,424.0,6.472186669560944e-08
425,425.0,6.477992854973705e-08
426,426.0,6.483784382760923e-08
427,427.0,6.489571628449682e-08
428,428.0,6.495348972179125e-08
429,429.0,6.50112558464402e-08
430,430.0,6.506941921146926e-08
431,431.0,6.512757896283223e-08
432,432.0,6.518524698035003e-08
433,433.0,6.524241827800625e-08
434,434.0,6.529940098929997e-08
435,435.0,6.535643750107347e-08
436,436.0,6.541326036571697e-08
437,437.0,6.546968870745872e-08
438,438.0,6.552571438594905e-08
439,439.0,6.558163461031934e-08
440,440.0,6.563781302367275e-08
441,441.0,6.569401592867344e-08
442,442.0,6.574987671547842e-08
443,443.0,6.580549900962318e-08
444,444.0,6.586074063660529e-08
445,445.0,6.591536956037588e-08
446,446.0,6.596983405050109e-08
447,447.0,6.60238410478014e-08
448,448.0,6.607731824364283e-08
449,449.0,6.613043369431377e-08
450,450.0,6.618304970028924e-08
451,451.0,6.623545797087733e-08
452,452.0,6.628798596963403e-08
453,453.0,6.63407236500179e-08
454,454.0,6.639366995044326e-08
455,455.0,6.644675149681935e-08
456,456.0,6.649924031435496e-08
457,457.0,6.65515601867641e-08
458,458.0,6.660421754709064e-08
459,459.0,6.665654826334024e-08
460,460.0,6.670871184942604e-08
461,461.0,6.676062599795544e-08
462,462.0,6.681238847927514e-08
463,463.0,6.686434100811897e-08
464,464.0,6.691600620274275e-08
465,465.0,6.696715368481456e-08
466,466.0,6.701762233276205e-08
467,467.0,6.706786211978288e-08
468,468.0,6.711842551004289e-08
469,469.0,6.716865120764577e-08
470,470.0,6.721876153272413e-08
471,471.0,6.726887010422027e-08
472,472.0,6.731833670016918e-08
473,473.0,6.736733940066899e-08
474,474.0,6.741605928507568e-08
475,475.0,6.746401354337082e-08
476,476.0,6.751175610704674e-08
477,477.0,6.755972048428309e-08
478,478.0,6.760721651800673e-08
479,479.0,6.765440538417504e-08
480,480.0,6.770149257815012e-08
481,481.0,6.774848243185793e-08
482,482.0,6.779527845589649e-08
483,483.0,6.784136339571473e-08
484,484.0,6.788674806255867e-08
485,485.0,6.793206725683151e-08
486,486.0,6.797712763509925e-08
487,487.0,6.802163485089115e-08
488,488.0,6.80659140081308e-08
489,489.0,6.811017987030313e-08
490,490.0,6.815434364908185e-08
491,491.0,6.819846413296972e-08
492,492.0,6.824254849580672e-08
493,493.0,6.828624347409571e-08
494,494.0,6.832941944538338e-08
495,495.0,6.83721497223675e-08
496,496.0,6.84145641115885e-08
497,497.0,6.845665046634442e-08
498,498.0,6.849790221246314e-08
499,499.0,6.853875127095278e-08
500,500.0,6.85796567871966e-08
501,501.0,6.862015988972784e-08
502,502.0,6.866045868420259e-08
503,503.0,6.870066781091312e-08
504,504.0,6.874079522294858e-08
505,505.0,6.878075856628345e-08
506,506.0,6.882056796625201e-08
507,507.0,6.88608493127467e-08
508,508.0,6.890141368596757e-08
509,509.0,6.894192047616437e-08
510,510.0,6.89823467849145e-08
511,511.0,6.90224140937252e-08
512,512.0,6.906213583946687e-08
513,513.0,6.910149154029393e-08
514,514.0,6.914065106223044e-08
515,515.0,6.917970354092584e-08
516,516.0,6.921857575586038e-08
517,517.0,6.925759292471583e-08
518,518.0,6.929632839497433e-08
519,519.0,6.93341887068472e-08
520,520.0,6.937130587380202e-08
521,521.0,6.940777604243973e-08
522,522.0,6.944390846675161e-08
523,523.0,6.947976270714362e-08
524,524.0,6.951536229748855e-08
525,525.0,6.95509502745488e-08
526,526.0,6.958667929282171e-08
527,527.0,6.962256295473463e-08
528,528.0,6.965800177784758e-08
529,529.0,6.96931078444827e-08
530,530.0,6.972832344577275e-08
531,531.0,6.976331727483736e-08
532,532.0,6.979785715826346e-08
533,533.0,6.983225564775489e-08
534,534.0,6.986699113335355e-08
535,535.0,6.990194724538028e-08
536,536.0,6.993659254641812e-08
537,537.0,6.997123951754508e-08
538,538.0,7.000603886898145e-08
539,539.0,7.004054929581739e-08
540,540.0,7.007497685228809e-08
541,541.0,7.010915226634756e-08
542,542.0,7.014258428263608e-08
543,543.0,7.017592915852093e-08
544,544.0,7.020978192721035e-08
545,545.0,7.024356816983331e-08
546,546.0,7.027701344495081e-08
547,547.0,7.031027550394346e-08
548,548.0,7.034342861211736e-08
549,549.0,7.037643392525308e-08
550,550.0,7.040943600985363e-08
551,551.0,7.044275801444628e-08
552,552.0,7.047636363406644e-08
553,553.0,7.050995021550039e-08
554,554.0,7.054340319848621e-08
555,555.0,7.057656489216105e-08
556,556.0,7.060932426165916e-08
557,557.0,7.064156313119617e-08
558,558.0,7.067345248109953e-08
559,559.0,7.07053456851709e-08
560,560.0,7.073724960369588e-08
561,561.0,7.076886701268086e-08
562,562.0,7.0800503781788e-08
563,563.0,7.083232274141703e-08
564,564.0,7.086388548504776e-08
565,565.0,7.089492846776863e-08
566,566.0,7.092512780657904e-08
567,567.0,7.095487500833218e-08
568,568.0,7.098430348590145e-08
569,569.0,7.101365843456976e-08
570,570.0,7.104338639044584e-08
571,571.0,7.107345143539667e-08
572,572.0,7.110330893426218e-08
573,573.0,7.113300106133322e-08
574,574.0,7.116319720460585e-08
575,575.0,7.1193173319137e-08
576,576.0,7.122247001138546e-08
577,577.0,7.125164642117937e-08
578,578.0,7.128037090324854e-08
579,579.0,7.13087012103112e-08
580,580.0,7.133709414034721e-08
581,581.0,7.136544313626149e-08
582,582.0,7.139371786330727e-08
583,583.0,7.14218773282374e-08
584,584.0,7.144995156955045e-08
585,585.0,7.147754580006798e-08
586,586.0,7.150457184664877e-08
587,587.0,7.153152123215981e-08
588,588.0,7.155825247220525e-08
589,589.0,7.158477475034423e-08
590,590.0,7.16111696925932e-08
591,591.0,7.163725965953701e-08
592,592.0,7.16629708618588e-08
593,593.0,7.168823253690729e-08
594,594.0,7.17135050760605e-08
595,595.0,7.17389044802823e-08
596,596.0,7.176413155833138e-08
597,597.0,7.178944683246386e-08
598,598.0,7.181474156963181e-08
599,599.0,7.183969478559046e-08
600,600.0,7.186440638057092e-08
601,601.0,7.188902304621424e-08
602,602.0,7.191386623998866e-08
603,603.0,7.19387891488355e-08
604,604.0,7.196391825309898e-08
605,605.0,7.198902353604635e-08
606,606.0,7.201406575983285e-08
607,607.0,7.203910807357722e-08
608,608.0,7.206373576162682e-08
609,609.0,7.20885217579036e-08
610,610.0,7.211322979205134e-08
611,611.0,7.21374998451977e-08
612,612.0,7.216165394106155e-08
613,613.0,7.218593340128284e-08
614,614.0,7.221033056314709e-08
615,615.0,7.223475812202962e-08
616,616.0,7.22590223681117e-08
617,617.0,7.228321728129679e-08
618,618.0,7.23075864425122e-08
619,619.0,7.233181555363566e-08
620,620.0,7.235581339585067e-08
621,621.0,7.23799002815257e-08
622,622.0,7.240394618737767e-08
623,623.0,7.242786642621112e-08
624,624.0,7.245176386591428e-08
625,625.0,7.247556185818917e-08
626,626.0,7.249957029543916e-08
627,627.0,7.25235568304806e-08
628,628.0,7.254709862015575e-08
629,629.0,7.257034671309124e-08
630,630.0,7.259353537798268e-08
631,631.0,7.261649041210293e-08
632,632.0,7.26387197557377e-08
633,633.0,7.266039977087178e-08
634,634.0,7.268236323390339e-08
635,635.0,7.270445745107307e-08
636,636.0,7.272622571319378e-08
637,637.0,7.27480528664916e-08
638,638.0,7.27701958485093e-08
639,639.0,7.279214092645257e-08
640,640.0,7.281377632634291e-08
641,641.0,7.283554788891944e-08
642,642.0,7.285740230105796e-08
643,643.0,7.287933956015243e-08
644,644.0,7.290164737068596e-08
645,645.0,7.292432762977943e-08
646,646.0,7.29469250867812e-08
647,647.0,7.296916024860263e-08
648,648.0,7.299141837332204e-08
649,649.0,7.301362767998645e-08
650,650.0,7.303578340521975e-08
651,651.0,7.305812920848841e-08
652,652.0,7.308052532467444e-08
653,653.0,7.310292096946194e-08
654,654.0,7.312524189329398e-08
655,655.0,7.314763317126856e-08
656,656.0,7.31697150578773e-08
657,657.0,7.319133901745618e-08
658,658.0,7.321309651298458e-08
659,659.0,7.323499499516273e-08
660,660.0,7.325683804394539e-08
661,661.0,7.327839021427566e-08
662,662.0,7.329929369256972e-08
663,663.0,7.331966785440312e-08
664,664.0,7.333992414174029e-08
665,665.0,7.336001205429208e-08
666,666.0,7.337992364655728e-08
667,667.0,7.339953827329038e-08
668,668.0,7.341887216273721e-08
669,669.0,7.343843631752302e-08
670,670.0,7.345769108770632e-08
671,671.0,7.34769221983472e-08
672,672.0,7.349652212467397e-08
673,673.0,7.351599710371164e-08
674,674.0,7.353556868565506e-08
675,675.0,7.355511886796179e-08
676,676.0,7.357446973814592e-08
677,677.0,7.359389918684832e-08
678,678.0,7.361329221380718e-08
679,679.0,7.363255956720302e-08
680,680.0,7.365176953331099e-08
681,681.0,7.367069185175446e-08
682,682.0,7.368941742919964e-08
683,683.0,7.370787331045995e-08
684,684.0,7.37259269099239e-08
685,685.0,7.374402205498305e-08
686,686.0,7.376228399559712e-08
687,687.0,7.378034421168218e-08
688,688.0,7.379848499929102e-08
689,689.0,7.381652668158786e-08
690,690.0,7.383386518201117e-08
691,691.0,7.38509481384031e-08
692,692.0,7.386783732304202e-08
693,693.0,7.388471200550536e-08
694,694.0,7.390180111097503e-08
695,695.0,7.391897137878894e-08
696,696.0,7.393622296671347e-08
697,697.0,7.39534363974228e-08
698,698.0,7.397062338554473e-08
699,699.0,7.398792490209148e-08
700,700.0,7.400559500835518e-08
701,701.0,7.402318410113586e-08
702,702.0,7.404051139608372e-08
703,703.0,7.405760761256458e-08
704,704.0,7.407438872161724e-08
705,705.0,7.409113610077688e-08
706,706.0,7.410730866182558e-08
707,707.0,7.412315282227558e-08
708,708.0,7.413924933632505e-08
709,709.0,7.415516089680666e-08
710,710.0,7.417135317472369e-08
711,711.0,7.418781862846947e-08
712,712.0,7.420407862479924e-08
713,713.0,7.422008924945205e-08
714,714.0,7.423591729829656e-08
715,715.0,7.425138290815715e-08
716,716.0,7.426652251270154e-08
717,717.0,7.428172141109043e-08
718,718.0,7.429734260937055e-08
719,719.0,7.431354858624181e-08
720,720.0,7.432996230064942e-08
721,721.0,7.434624761314745e-08
722,722.0,7.436225221965288e-08
723,723.0,7.437814402223157e-08
724,724.0,7.43939780091761e-08
725,725.0,7.440992283814789e-08
726,726.0,7.442602779094743e-08
727,727.0,7.444213742890088e-08
728,728.0,7.445811973946323e-08
729,729.0,7.447414815685985e-08
730,730.0,7.449001168048e-08
731,731.0,7.450553877341621e-08
732,732.0,7.452136114190139e-08
733,733.0,7.453733557101438e-08
734,734.0,7.455305498630863e-08
735,735.0,7.456883647654895e-08
736,736.0,7.458468616659997e-08
737,737.0,7.46007946270719e-08
738,738.0,7.461755401627944e-08
739,739.0,7.463427909203309e-08
740,740.0,7.465049820051015e-08
741,741.0,7.46663258023714e-08
742,742.0,7.468197864647338e-08
743,743.0,7.469779366720919e-08
744,744.0,7.471369981260694e-08
745,745.0,7.4729522608654e-08
746,746.0,7.474534300494192e-08
747,747.0,7.476130873811374e-08
748,748.0,7.477712099442116e-08
749,749.0,7.479279823371315e-08
750,750.0,7.480847989199718e-08
751,751.0,7.482422663539292e-08
752,752.0,7.484006443933756e-08
753,753.0,7.485552799937322e-08
754,754.0,7.487053138793768e-08
755,755.0,7.488564943952272e-08
756,756.0,7.49008178494941e-08
757,757.0,7.491555878907793e-08
758,758.0,7.492998722436492e-08
759,759.0,7.494421788619986e-08
760,760.0,7.495833939599915e-08
761,761.0,7.497258091918923e-08
762,762.0,7.498718418574807e-08
763,763.0,7.500216140600342e-08
764,764.0,7.501707812920778e-08
765,765.0,7.503180820122721e-08
766,766.0,7.50463956908376e-08
767,767.0,7.506110956758995e-08
768,768.0,7.50764873010912e-08
769,769.0,7.509206649115986e-08
770,770.0,7.510729826665741e-08
771,771.0,7.512203540777484e-08
772,772.0,7.513666281264735e-08
773,773.0,7.515137965213786e-08
774,774.0,7.516577960596732e-08
775,775.0,7.518000793932163e-08
776,776.0,7.519404507608713e-08
777,777.0,7.520807882063262e-08
778,778.0,7.522235145713111e-08
779,779.0,7.523664432903046e-08
780,780.0,7.525124937270316e-08
781,781.0,7.526622659509401e-08
782,782.0,7.528122406912295e-08
783,783.0,7.529647272229609e-08
784,784.0,7.531180679034752e-08
785,785.0,7.532670227541575e-08
786,786.0,7.534158447160677e-08
787,787.0,7.535643690215001e-08
788,788.0,7.537085240109138e-08
789,789.0,7.53854644411766e-08
790,790.0,7.540012587347236e-08
791,791.0,7.541436206724706e-08
792,792.0,7.542823447107172e-08
793,793.0,7.54421176021959e-08
794,794.0,7.545630850757437e-08
795,795.0,7.547074630800554e-08
796,796.0,7.548499801500765e-08
797,797.0,7.549918516945006e-08
798,798.0,7.55132640374578e-08
799,799.0,7.552690809023354e-08
800,800.0,7.554051812133805e-08
801,801.0,7.555405861047506e-08
802,802.0,7.556786645779178e-08
803,803.0,7.558199345205707e-08
804,804.0,7.5596355087558e-08
805,805.0,7.56105975946743e-08
806,806.0,7.562422843747454e-08
807,807.0,7.563769191316136e-08
808,808.0,7.565104640805924e-08
809,809.0,7.566418266941224e-08
810,810.0,7.567718768560079e-08
811,811.0,7.569011569976868e-08
812,812.0,7.570319216826183e-08
813,813.0,7.571608659553339e-08
814,814.0,7.572864155578415e-08
815,815.0,7.574183878552969e-08
