9.287788	1.667850	0.588303	9.413735	1.594169	0.747822	-233.461000	-162.356000	25.000000
9.287788	1.667850	0.588303	9.180964	1.624193	0.684962	-233.461000	-161.258000	25.000000
9.287788	1.667850	0.588303	9.847822	1.607361	0.835715	-233.461000	-160.636000	25.000000
9.287788	1.667850	0.588303	8.702390	1.451003	0.924980	-233.461000	-159.538000	25.000000
9.287788	1.667850	0.588303	10.543719	2.322482	0.515926	-233.461000	-158.916000	25.000000
9.287788	1.667850	0.588303	7.870197	1.672621	0.492211	-233.461000	-157.818000	25.000000
9.287788	1.667850	0.588303	8.419620	2.491058	6.085790	-233.461000	-157.196000	25.000000
9.293315	1.667792	0.589202	9.947140	1.752755	0.681127	-233.461000	-156.099000	25.000000
9.287788	1.667850	0.588303	10.644698	2.544018	5.731312	-233.461000	-155.476000	25.000000
9.293315	1.667792	0.589202	7.657127	2.372131	0.101536	-233.461000	-154.379000	25.000000
9.287788	1.667850	0.588303	9.786138	2.793735	0.199159	-233.461000	-153.756000	25.000000
9.287788	1.667850	0.588303	8.740555	2.726983	5.006294	-233.461000	-152.659000	25.000000
9.293315	1.667792	0.589202	9.298070	2.780972	2.119057	-233.461000	-152.037000	25.000000
9.287788	1.667850	0.588303	9.220390	2.520795	1.885472	-233.461000	-150.939000	25.000000
9.293315	1.667792	0.589202	8.810114	2.567976	2.023219	-233.461000	-150.317000	25.000000
9.287788	1.667850	0.588303	9.679855	2.664738	2.270146	-233.461000	-149.219000	25.000000
9.287788	1.667850	0.588303	9.502763	2.480373	1.786677	-233.461000	-148.597000	25.000000
9.287788	1.667850	0.588303	9.120395	2.125031	1.096768	-233.461000	-147.499000	25.000000
9.287788	1.667850	0.588303	10.026526	1.542368	0.432408	-233.461000	-146.877000	25.000000
9.287788	1.667850	0.588303	8.502257	1.633998	0.141897	-233.461000	-145.779000	25.000000
9.287788	1.667850	0.588303	9.471241	1.583467	0.378546	-233.461000	-145.157000	25.000000
9.287788	1.667850	0.588303	9.078684	1.631415	0.384605	-233.461000	-144.059000	25.000000
9.287788	1.667850	0.588303	9.231603	1.663002	0.536688	-233.461000	-143.437000	25.000000
9.293315	1.667792	0.589202	9.311198	1.654665	0.531178	-233.461000	-142.340000	25.000000
9.287788	1.667850	0.588303	9.306686	1.665493	0.570040	-233.461000	-141.717000	25.000000
9.293315	1.667792	0.589202	9.305746	1.664424	0.570040	-233.461000	-140.620000	25.000000
9.293315	1.667792	0.589202	9.361736	1.666008	0.579074	-233.461000	-139.998000	25.000000
9.287788	1.667850	0.588303	9.402260	1.629326	0.679733	-232.601000	-162.356000	25.000000
9.287788	1.667850	0.588303	9.161708	1.639615	0.645689	-232.601000	-161.258000	25.000000
9.287788	1.667850	0.588303	8.355932	1.455654	0.939343	-232.601000	-160.636000	25.000000
9.287788	1.667850	0.588303	10.191173	1.482369	0.974597	-232.601000	-159.538000	25.000000
9.287788	1.667850	0.588303	10.501162	2.223771	0.657889	-232.601000	-158.916000	25.000000
9.287788	1.667850	0.588303	7.851274	1.423794	0.602287	-232.601000	-157.818000	25.000000
9.287788	1.667850	0.588303	10.562216	2.236096	0.691657	-232.601000	-157.196000	25.000000
9.293315	1.667792	0.589202	7.656265	1.410768	0.309199	-232.601000	-156.099000	25.000000
9.287788	1.667850	0.588303	9.906266	2.686957	0.403986	-232.601000	-155.476000	25.000000
9.293315	1.667792	0.589202	8.583525	2.297036	5.534155	-232.601000	-154.379000	25.000000
