,0,1
165,165.0,2.62345991454752e-07
166,166.0,2.637584931466252e-07
167,167.0,2.651684017152436e-07
168,168.0,2.6657636468019736e-07
169,169.0,2.679818504961832e-07
170,170.0,2.69385705399886e-07
171,171.0,2.707878303217288e-07
172,172.0,2.721880202090958e-07
173,173.0,2.735872860466574e-07
174,174.0,2.74985499380956e-07
175,175.0,2.76381758355539e-07
176,176.0,2.777756218382784e-07
177,177.0,2.791679089029608e-07
178,178.0,2.805593079947888e-07
179,179.0,2.819492181887662e-07
180,180.0,2.833371852813334e-07
181,181.0,2.847226026728031e-07
182,182.0,2.861059989882468e-07
183,183.0,2.8748741043080897e-07
184,184.0,2.8886694796742646e-07
185,185.0,2.9024541500024457e-07
186,186.0,2.916225124330288e-07
187,187.0,2.929981214000322e-07
188,188.0,2.94371153034614e-07
189,189.0,2.957412101399722e-07
190,190.0,2.97109698397815e-07
191,191.0,2.9847619820083155e-07
192,192.0,2.998394368658758e-07
193,193.0,3.011998004282434e-07
194,194.0,3.025581347865022e-07
195,195.0,3.039135525270426e-07
196,196.0,3.0526575744119315e-07
197,197.0,3.066147160368546e-07
198,198.0,3.079608040742162e-07
199,199.0,3.0930413809652705e-07
200,200.0,3.106449313846848e-07
201,201.0,3.1198363371865575e-07
202,202.0,3.1332011940140575e-07
203,203.0,3.146548331581106e-07
204,204.0,3.1598771217852683e-07
205,205.0,3.17318711924405e-07
206,206.0,3.186476867136378e-07
207,207.0,3.199754742961094e-07
208,208.0,3.2130187264993803e-07
209,209.0,3.2262679041134056e-07
210,210.0,3.239503670408444e-07
211,211.0,3.252714330607546e-07
212,212.0,3.26589920389582e-07
213,213.0,3.2790662184313564e-07
214,214.0,3.292215829620032e-07
215,215.0,3.30534649214019e-07
216,216.0,3.318461371682608e-07
217,217.0,3.33155709388015e-07
218,218.0,3.344634058647896e-07
219,219.0,3.357698046641766e-07
220,220.0,3.3707475816884383e-07
221,221.0,3.38378041400296e-07
222,222.0,3.39679717700912e-07
223,223.0,3.409799334094982e-07
224,224.0,3.422778419153888e-07
225,225.0,3.43573041049785e-07
226,226.0,3.4486542360404e-07
227,227.0,3.461554954238888e-07
228,228.0,3.4744440883885103e-07
229,229.0,3.487316124625328e-07
230,230.0,3.500162731468542e-07
231,231.0,3.51298782216312e-07
232,232.0,3.5257944282783144e-07
233,233.0,3.538582798208218e-07
234,234.0,3.5513569867591e-07
235,235.0,3.564114263935262e-07
236,236.0,3.576855958227366e-07
237,237.0,3.5895813521878595e-07
238,238.0,3.6022841993445143e-07
239,239.0,3.6149627579934e-07
240,240.0,3.627614661519088e-07
241,241.0,3.6402499656697264e-07
242,242.0,3.652861776274944e-07
243,243.0,3.665447459301468e-07
244,244.0,3.6780177692858886e-07
245,245.0,3.6905720062605545e-07
246,246.0,3.703102815273066e-07
247,247.0,3.7156122260683263e-07
248,248.0,3.728104736330624e-07
249,249.0,3.740574984006896e-07
250,250.0,3.7530238989928357e-07
251,251.0,3.7654406284134594e-07
252,252.0,3.777831103591058e-07
253,253.0,3.7901999626066343e-07
254,254.0,3.8025437515613683e-07
255,255.0,3.8148686015454895e-07
256,256.0,3.827171417472087e-07
257,257.0,3.8394395622183977e-07
258,258.0,3.8516729720821355e-07
259,259.0,3.863884110851536e-07
260,260.0,3.8760816306107597e-07
261,261.0,3.8882583497144874e-07
262,262.0,3.900409440968894e-07
263,263.0,3.9125397200895274e-07
264,264.0,3.924656210812377e-07
265,265.0,3.936751076254054e-07
266,266.0,3.9488171134146996e-07
267,267.0,3.960853925605576e-07
268,268.0,3.9728567676603374e-07
269,269.0,3.9848417967704897e-07
270,270.0,3.9968106290428393e-07
271,271.0,4.0087587471154065e-07
272,272.0,4.02069038293111e-07
273,273.0,4.0326043488044497e-07
274,274.0,4.044494911516248e-07
275,275.0,4.05636759699443e-07
276,276.0,4.068228241055588e-07
277,277.0,4.080076514772793e-07
278,278.0,4.0919144816654996e-07
279,279.0,4.103738211160963e-07
280,280.0,4.115551405780666e-07
281,281.0,4.127360878866666e-07
282,282.0,4.139160155987066e-07
283,283.0,4.150947775190006e-07
284,284.0,4.1627306490493316e-07
285,285.0,4.1745036771016897e-07
286,286.0,4.186258181342674e-07
287,287.0,4.1979942000400657e-07
288,288.0,4.209720067434112e-07
289,289.0,4.2214309653017264e-07
290,290.0,4.233121830449096e-07
291,291.0,4.2447981709653383e-07
292,292.0,4.256455074344232e-07
293,293.0,4.2680896642860063e-07
294,294.0,4.2797043019350543e-07
295,295.0,4.29130114996413e-07
296,296.0,4.302881408365156e-07
297,297.0,4.3144435492796257e-07
298,298.0,4.3259970238902574e-07
299,299.0,4.337541785427783e-07
300,300.0,4.3490715198955197e-07
301,301.0,4.3605790574372444e-07
302,302.0,4.372054394079248e-07
303,303.0,4.3835089998856864e-07
304,304.0,4.394946419935342e-07
305,305.0,4.4063596808478037e-07
306,306.0,4.417745566959466e-07
307,307.0,4.429105554695046e-07
308,308.0,4.440442530104898e-07
309,309.0,4.4517566298238204e-07
310,310.0,4.463051160238696e-07
311,311.0,4.47433225436305e-07
312,312.0,4.485601623881776e-07
313,313.0,4.4968548210220725e-07
314,314.0,4.508099977387252e-07
315,315.0,4.519340055179396e-07
316,316.0,4.530558390843842e-07
317,317.0,4.5417551645916623e-07
318,318.0,4.5529378223832845e-07
319,319.0,4.564107824073286e-07
320,320.0,4.57526079221877e-07
321,321.0,4.5863847742887223e-07
322,322.0,4.59748821480371e-07
323,323.0,4.608573275776214e-07
324,324.0,4.61964303520807e-07
325,325.0,4.6307013928541517e-07
326,326.0,4.6417379564737437e-07
327,327.0,4.652759789212934e-07
328,328.0,4.6637680162670444e-07
329,329.0,4.674757476137166e-07
330,330.0,4.685733053581742e-07
331,331.0,4.696690266853508e-07
332,332.0,4.7076249528753816e-07
333,333.0,4.7185411991354716e-07
334,334.0,4.7294419211961636e-07
335,335.0,4.7403264605366756e-07
336,336.0,4.751193973204708e-07
337,337.0,4.762049555555888e-07
338,338.0,4.77289252747472e-07
339,339.0,4.783725687006706e-07
340,340.0,4.794550083276066e-07
341,341.0,4.805363124929345e-07
342,342.0,4.816167237109498e-07
343,343.0,4.826963861622149e-07
344,344.0,4.837744737705659e-07
345,345.0,4.848498685602444e-07
346,346.0,4.859224359238155e-07
347,347.0,4.869933100133071e-07
348,348.0,4.880628506093738e-07
349,349.0,4.891305287859325e-07
350,350.0,4.901969067056882e-07
351,351.0,4.912619080760756e-07
352,352.0,4.923254787347368e-07
353,353.0,4.933879219212738e-07
354,354.0,4.944494021734534e-07
355,355.0,4.955097566698858e-07
356,356.0,4.965685844917094e-07
357,357.0,4.976257692002247e-07
358,358.0,4.986818614342894e-07
359,359.0,4.997369339580648e-07
360,360.0,5.007903674268104e-07
361,361.0,5.018427486022507e-07
362,362.0,5.028948843970872e-07
363,363.0,5.039462163023108e-07
364,364.0,5.04994901617257e-07
365,365.0,5.060409304403131e-07
366,366.0,5.070859646592371e-07
367,367.0,5.081300461595069e-07
368,368.0,5.091725737752548e-07
369,369.0,5.102132618632267e-07
370,370.0,5.112524461988962e-07
371,371.0,5.122911299348106e-07
372,372.0,5.13329168348156e-07
373,373.0,5.143656830226614e-07
374,374.0,5.154012394812516e-07
375,375.0,5.164357657503058e-07
376,376.0,5.174693813240445e-07
377,377.0,5.185026219035312e-07
378,378.0,5.195352101541959e-07
379,379.0,5.205670119169084e-07
380,380.0,5.215973581626022e-07
381,381.0,5.226265808060751e-07
382,382.0,5.2365425974998e-07
383,383.0,5.246806243743294e-07
384,384.0,5.257067020149542e-07
385,385.0,5.26731424255075e-07
386,386.0,5.277547360915772e-07
387,387.0,5.287771243736666e-07
388,388.0,5.29797992801179e-07
389,389.0,5.308168315516967e-07
390,390.0,5.318339634822345e-07
391,391.0,5.328488273357736e-07
392,392.0,5.338605906068094e-07
393,393.0,5.348706136292686e-07
394,394.0,5.35879498594756e-07
395,395.0,5.368861178771042e-07
396,396.0,5.378905800723891e-07
397,397.0,5.388939412314508e-07
398,398.0,5.398966847525517e-07
399,399.0,5.40897965264293e-07
400,400.0,5.418978555640764e-07
401,401.0,5.428974078065056e-07
402,402.0,5.438962015733179e-07
403,403.0,5.44894035097488e-07
404,404.0,5.458913095445634e-07
405,405.0,5.468880091967216e-07
406,406.0,5.478836037845616e-07
407,407.0,5.488775261024286e-07
408,408.0,5.498699076902649e-07
409,409.0,5.508607958789524e-07
410,410.0,5.518504526279172e-07
411,411.0,5.528395310352507e-07
412,412.0,5.538269246391746e-07
413,413.0,5.548124418250372e-07
414,414.0,5.557956276886808e-07
415,415.0,5.567760200952398e-07
416,416.0,5.577546554065096e-07
417,417.0,5.587311565186954e-07
418,418.0,5.597060880811828e-07
419,419.0,5.606802667199854e-07
420,420.0,5.616538430584159e-07
421,421.0,5.626260611808919e-07
422,422.0,5.635965992704229e-07
423,423.0,5.645660529750225e-07
424,424.0,5.655345012417412e-07
425,425.0,5.665011615257369e-07
426,426.0,5.674662811044682e-07
427,427.0,5.684305040133904e-07
428,428.0,5.69392275979966e-07
429,429.0,5.703519936437118e-07
430,430.0,5.713107731156371e-07
431,431.0,5.722672986161724e-07
432,432.0,5.732215556057304e-07
433,433.0,5.741752529965084e-07
434,434.0,5.751280830316893e-07
435,435.0,5.76079556323761e-07
436,436.0,5.770300878250422e-07
437,437.0,5.779788841687486e-07
438,438.0,5.789253700110387e-07
439,439.0,5.798699184085501e-07
440,440.0,5.808133035034558e-07
441,441.0,5.817554721620849e-07
442,442.0,5.826962505857221e-07
443,443.0,5.836350495993446e-07
444,444.0,5.845716609642842e-07
445,445.0,5.855076439907756e-07
446,446.0,5.864431914807617e-07
447,447.0,5.873773928840522e-07
448,448.0,5.883104003113216e-07
449,449.0,5.892416498736856e-07
450,450.0,5.901711394372497e-07
451,451.0,5.910992687238138e-07
452,452.0,5.920259395496473e-07
453,453.0,5.929508885041844e-07
454,454.0,5.938739249795865e-07
455,455.0,5.947959488650639e-07
456,456.0,5.957174301941825e-07
457,457.0,5.966376004232424e-07
458,458.0,5.975548143321186e-07
459,459.0,5.984686617004605e-07
460,460.0,5.993803171914695e-07
461,461.0,6.002902586629222e-07
462,462.0,6.011978904251224e-07
463,463.0,6.021040297328682e-07
464,464.0,6.030087730384363e-07
465,465.0,6.039124369264517e-07
466,466.0,6.048152691065441e-07
467,467.0,6.057167633371849e-07
468,468.0,6.066172094820803e-07
469,469.0,6.075167632431636e-07
470,470.0,6.084157096512781e-07
471,471.0,6.09313810457179e-07
472,472.0,6.102109590529038e-07
473,473.0,6.111075839133684e-07
474,474.0,6.12003234841637e-07
475,475.0,6.128978998767326e-07
476,476.0,6.137921746496238e-07
477,477.0,6.146857768307777e-07
478,478.0,6.155786501729164e-07
479,479.0,6.16470664903816e-07
480,480.0,6.173611859136614e-07
481,481.0,6.182505842352618e-07
482,482.0,6.19139338634721e-07
483,483.0,6.200267945455487e-07
484,484.0,6.209138790422375e-07
485,485.0,6.218015326942989e-07
486,486.0,6.226879582482102e-07
487,487.0,6.235720358153979e-07
488,488.0,6.244547186678426e-07
489,489.0,6.253362196974516e-07
490,490.0,6.262152199876404e-07
491,491.0,6.270920563352906e-07
492,492.0,6.279668248910654e-07
493,493.0,6.288387248330852e-07
494,494.0,6.297087421184279e-07
495,495.0,6.305775943946377e-07
496,496.0,6.314450834467534e-07
497,497.0,6.32310406087489e-07
498,498.0,6.331740667872785e-07
499,499.0,6.340365060274967e-07
500,500.0,6.348977174772478e-07
501,501.0,6.357580453298982e-07
502,502.0,6.366178303176186e-07
503,503.0,6.374768484341488e-07
504,504.0,6.383349077220894e-07
505,505.0,6.39192640140012e-07
506,506.0,6.400503703497623e-07
507,507.0,6.409077732924486e-07
508,508.0,6.417640658724616e-07
509,509.0,6.426189129836151e-07
510,510.0,6.434728130067226e-07
511,511.0,6.443261537127082e-07
512,512.0,6.45177759030081e-07
513,513.0,6.460279653568564e-07
514,514.0,6.46877570136481e-07
515,515.0,6.477260748995573e-07
516,516.0,6.485736385351013e-07
517,517.0,6.494202325653158e-07
518,518.0,6.502655292420411e-07
519,519.0,6.511095120585181e-07
520,520.0,6.519518387433484e-07
521,521.0,6.527926641419572e-07
522,522.0,6.536330082727714e-07
523,523.0,6.544726947404842e-07
524,524.0,6.553115645819626e-07
525,525.0,6.561495310088919e-07
526,526.0,6.569858466101012e-07
527,527.0,6.578204545904154e-07
528,528.0,6.586542190663669e-07
529,529.0,6.594879154549557e-07
530,530.0,6.603215023436899e-07
531,531.0,6.611552904693465e-07
532,532.0,6.619876138979875e-07
533,533.0,6.628176552704122e-07
534,534.0,6.636471155559075e-07
535,535.0,6.644755356080824e-07
536,536.0,6.653030518845476e-07
537,537.0,6.66129744313416e-07
538,538.0,6.669550479851827e-07
539,539.0,6.677792050120984e-07
540,540.0,6.686011740396696e-07
541,541.0,6.694207567300475e-07
542,542.0,6.70239253266388e-07
543,543.0,6.710568424130855e-07
544,544.0,6.718723894932912e-07
545,545.0,6.72686406615453e-07
546,546.0,6.735002684458607e-07
547,547.0,6.743136254585024e-07
548,548.0,6.751257025036671e-07
549,549.0,6.759362448613818e-07
550,550.0,6.767452543721114e-07
551,551.0,6.77552012721653e-07
552,552.0,6.783573636435455e-07
553,553.0,6.791620470965588e-07
554,554.0,6.799659140638539e-07
555,555.0,6.807696756002053e-07
556,556.0,6.81573220950629e-07
557,557.0,6.823767429300703e-07
558,558.0,6.831804631642979e-07
559,559.0,6.839834328060566e-07
560,560.0,6.847847593535806e-07
561,561.0,6.85585093139506e-07
562,562.0,6.86384808886941e-07
563,563.0,6.871839552931838e-07
564,564.0,6.879828102948638e-07
565,565.0,6.887809561129222e-07
566,566.0,6.895785636816992e-07
567,567.0,6.903759042598206e-07
568,568.0,6.911726947398997e-07
569,569.0,6.919690535133995e-07
570,570.0,6.927654438388972e-07
571,571.0,6.935609957209905e-07
572,572.0,6.943549354401771e-07
573,573.0,6.951478516814267e-07
574,574.0,6.959397616402837e-07
575,575.0,6.967302219177429e-07
576,576.0,6.975181536572802e-07
577,577.0,6.983035347822904e-07
578,578.0,6.990876377657105e-07
579,579.0,6.998702209809126e-07
580,580.0,7.006512572787406e-07
581,581.0,7.014312398353946e-07
582,582.0,7.022106201596136e-07
583,583.0,7.029895447850048e-07
584,584.0,7.037672869253658e-07
585,585.0,7.04543743403317e-07
586,586.0,7.053191187269789e-07
587,587.0,7.060934779163359e-07
588,588.0,7.068664804114248e-07
589,589.0,7.076380473845186e-07
590,590.0,7.084086215897346e-07
591,591.0,7.091765552938657e-07
592,592.0,7.099421392701806e-07
593,593.0,7.107068482275515e-07
594,594.0,7.114698203742317e-07
595,595.0,7.12230818686619e-07
596,596.0,7.129912031648162e-07
597,597.0,7.137514036596371e-07
598,598.0,7.145111194858534e-07
599,599.0,7.152706087100242e-07
600,600.0,7.160295609527622e-07
601,601.0,7.167880463209808e-07
602,602.0,7.175448794648894e-07
603,603.0,7.18299654441762e-07
604,604.0,7.190521740766322e-07
605,605.0,7.198026230862204e-07
606,606.0,7.205516595874103e-07
607,607.0,7.212994231082099e-07
608,608.0,7.220461789363918e-07
609,609.0,7.227920327472967e-07
610,610.0,7.23536964836072e-07
611,611.0,7.242801932082421e-07
612,612.0,7.250224505095513e-07
613,613.0,7.257642583111419e-07
614,614.0,7.265051677273427e-07
615,615.0,7.272454517964863e-07
616,616.0,7.279851019590684e-07
617,617.0,7.287234183844499e-07
618,618.0,7.294595928136814e-07
619,619.0,7.301939121726672e-07
620,620.0,7.309271630196511e-07
621,621.0,7.316594660422225e-07
622,622.0,7.323906331602243e-07
623,623.0,7.331212305539587e-07
624,624.0,7.338512845236793e-07
625,625.0,7.345803137040648e-07
626,626.0,7.353083396401381e-07
627,627.0,7.36035424645683e-07
628,628.0,7.367617954177535e-07
629,629.0,7.374869805513687e-07
630,630.0,7.382111281132291e-07
631,631.0,7.389349646724607e-07
632,632.0,7.396577936381485e-07
633,633.0,7.403789500264342e-07
634,634.0,7.410985481028692e-07
635,635.0,7.418164477676548e-07
636,636.0,7.425332100029915e-07
637,637.0,7.432485792558418e-07
638,638.0,7.439631408058126e-07
639,639.0,7.446772932336953e-07
640,640.0,7.45389610424268e-07
641,641.0,7.461000730623953e-07
642,642.0,7.468096013032749e-07
643,643.0,7.475180616092616e-07
644,644.0,7.482246238789758e-07
645,645.0,7.489297923718648e-07
646,646.0,7.496344737087105e-07
647,647.0,7.503389660475001e-07
648,648.0,7.510428788778707e-07
649,649.0,7.517458848640229e-07
650,650.0,7.524474987986975e-07
651,651.0,7.531478864804132e-07
652,652.0,7.538466135962597e-07
653,653.0,7.54543514463248e-07
654,654.0,7.552387225869027e-07
655,655.0,7.559320351403575e-07
656,656.0,7.566245870347167e-07
657,657.0,7.573166746749887e-07
658,658.0,7.580081576696086e-07
659,659.0,7.58699037115646e-07
660,660.0,7.593894131054276e-07
661,661.0,7.600791305784941e-07
662,662.0,7.607676607043494e-07
663,663.0,7.6145543533397e-07
664,664.0,7.621419461938276e-07
665,665.0,7.628257507303526e-07
666,666.0,7.635070101769703e-07
667,667.0,7.641861032960428e-07
668,668.0,7.648644451809212e-07
669,669.0,7.655421778485745e-07
670,670.0,7.662180219250191e-07
671,671.0,7.668931222217116e-07
672,672.0,7.675683031057168e-07
673,673.0,7.682435243816521e-07
674,674.0,7.689184803899677e-07
675,675.0,7.695932272040014e-07
676,676.0,7.702671157395956e-07
677,677.0,7.709399489110725e-07
678,678.0,7.716122801177806e-07
679,679.0,7.722826518626457e-07
680,680.0,7.7295159066663e-07
681,681.0,7.736203519716494e-07
682,682.0,7.742882321702694e-07
683,683.0,7.749554792747355e-07
684,684.0,7.756222549296141e-07
685,685.0,7.76288173530223e-07
686,686.0,7.76953170214613e-07
687,687.0,7.77616985837459e-07
688,688.0,7.782798741270044e-07
689,689.0,7.789421604782008e-07
690,690.0,7.79603363296846e-07
691,691.0,7.802633291607234e-07
692,692.0,7.809224806953832e-07
693,693.0,7.815812492818797e-07
694,694.0,7.822392431942411e-07
695,695.0,7.828955990728274e-07
696,696.0,7.8355091249136e-07
697,697.0,7.842056755848524e-07
698,698.0,7.848600350578053e-07
699,699.0,7.855136755486188e-07
700,700.0,7.861661313029397e-07
701,701.0,7.868178204453865e-07
702,702.0,7.874682146593287e-07
703,703.0,7.881168621057209e-07
704,704.0,7.887639218972844e-07
705,705.0,7.894098925820879e-07
706,706.0,7.900556600910523e-07
707,707.0,7.907004857717521e-07
708,708.0,7.913435865671121e-07
709,709.0,7.919846339815312e-07
710,710.0,7.926242251843651e-07
711,711.0,7.932630127846979e-07
712,712.0,7.939005173073713e-07
713,713.0,7.94537515757954e-07
714,714.0,7.951748645746843e-07
715,715.0,7.95812075238837e-07
716,716.0,7.964485376786134e-07
717,717.0,7.970837568780472e-07
718,718.0,7.977162980534045e-07
719,719.0,7.983474632809097e-07
720,720.0,7.989785599489984e-07
721,721.0,7.996091032713333e-07
722,722.0,8.002387902485445e-07
723,723.0,8.008665466744847e-07
724,724.0,8.014927920950741e-07
725,725.0,8.021174570922298e-07
726,726.0,8.02741387274064e-07
727,727.0,8.033657476243725e-07
728,728.0,8.039894613327807e-07
729,729.0,8.046120352751318e-07
730,730.0,8.052333955834241e-07
731,731.0,8.058536506112462e-07
732,732.0,8.06473685037139e-07
733,733.0,8.070936046698396e-07
734,734.0,8.077123290939848e-07
735,735.0,8.083297462443588e-07
736,736.0,8.089462014221477e-07
737,737.0,8.095619991979322e-07
738,738.0,8.101767112967394e-07
739,739.0,8.10789712478677e-07
740,740.0,8.114016770304874e-07
741,741.0,8.1201277381135e-07
742,742.0,8.12622741761367e-07
743,743.0,8.132319559147556e-07
744,744.0,8.138406888558952e-07
745,745.0,8.144478733402243e-07
746,746.0,8.15053737442508e-07
747,747.0,8.156588902580524e-07
748,748.0,8.162632293636673e-07
749,749.0,8.168667646079942e-07
750,750.0,8.174687608308691e-07
751,751.0,8.180693441843707e-07
752,752.0,8.186691239258916e-07
753,753.0,8.19268876590724e-07
754,754.0,8.198685013611188e-07
755,755.0,8.204674797738761e-07
756,756.0,8.210660381827799e-07
757,757.0,8.21664483232932e-07
758,758.0,8.222630399678201e-07
759,759.0,8.22861843002547e-07
760,760.0,8.234602096359845e-07
761,761.0,8.240563105070719e-07
762,762.0,8.246501832472443e-07
763,763.0,8.252432984916403e-07
764,764.0,8.258356586942026e-07
765,765.0,8.264283968069351e-07
766,766.0,8.27022176244266e-07
767,767.0,8.27615656283862e-07
768,768.0,8.282083402975287e-07
769,769.0,8.28799599057011e-07
770,770.0,8.293888239316483e-07
771,771.0,8.299763822829132e-07
772,772.0,8.305632964940501e-07
773,773.0,8.311503191270289e-07
774,774.0,8.317367489959878e-07
775,775.0,8.323227599665653e-07
776,776.0,8.329086958776891e-07
777,777.0,8.334934224320052e-07
778,778.0,8.340766902058302e-07
779,779.0,8.346584888425569e-07
780,780.0,8.352391503824907e-07
781,781.0,8.358191523482169e-07
782,782.0,8.363985825443687e-07
783,783.0,8.369767336636585e-07
784,784.0,8.375533434359999e-07
785,785.0,8.381287303127221e-07
786,786.0,8.387034276180411e-07
787,787.0,8.392779838741945e-07
788,788.0,8.398519757407734e-07
789,789.0,8.404257218042668e-07
790,790.0,8.409983484713028e-07
791,791.0,8.415690162013149e-07
792,792.0,8.421388671504304e-07
793,793.0,8.427081473434145e-07
794,794.0,8.432763105339078e-07
795,795.0,8.438431140406782e-07
796,796.0,8.444089372440715e-07
797,797.0,8.449738721673011e-07
798,798.0,8.455361026440253e-07
799,799.0,8.460957462912829e-07
800,800.0,8.466546791843718e-07
801,801.0,8.472136707175625e-07
802,802.0,8.477720574655076e-07
803,803.0,8.483291283817366e-07
804,804.0,8.488857898647138e-07
805,805.0,8.494423155899936e-07
806,806.0,8.499984162471628e-07
807,807.0,8.50554312936068e-07
808,808.0,8.511095509005795e-07
809,809.0,8.516637691174674e-07
810,810.0,8.522175003338136e-07
811,811.0,8.527710892595203e-07
812,812.0,8.533238857383398e-07
813,813.0,8.538751045821831e-07
814,814.0,8.544255108832091e-07
