0,0
1,6.11827364533518e-10
2,1.22202513329496e-09
3,1.83064155605428e-09
4,2.43807960982463e-09
5,3.04376811627298e-09
6,3.64786523105416e-09
7,4.25173510373979e-09
8,4.85472636948972e-09
9,5.45622054234191e-09
10,6.05663968887041e-09
11,6.656483731341e-09
12,7.25578320516912e-09
13,7.85409759057381e-09
14,8.45167080767806e-09
15,9.04876307307893e-09
16,9.64487859690233e-09
17,1.02401556365815e-08
18,1.0834542605429e-08
19,1.14278702567272e-08
20,1.20200036170993e-08
21,1.26109805259184e-08
22,1.32010549926631e-08
23,1.37900565696634e-08
24,1.43776528668478e-08
25,1.49633922732952e-08
26,1.55474263979988e-08
27,1.61300499257476e-08
28,1.67111594078888e-08
29,1.72910274177784e-08
30,1.78700767359216e-08
31,1.84483494475579e-08
32,1.90252785078818e-08
33,1.96007839901705e-08
34,2.01758982498659e-08
35,2.07505104631672e-08
36,2.13242166929615e-08
37,2.18972270847622e-08
38,2.24692471233461e-08
39,2.3039344186841e-08
40,2.36076083096138e-08
41,2.41746677343312e-08
42,2.47403206766787e-08
43,2.53047234594598e-08
44,2.5868140237357e-08
45,2.64304867118039e-08
46,2.69913100712906e-08
47,2.75503855389138e-08
48,2.81077825660419e-08
49,2.86634281790418e-08
50,2.92173443850556e-08
51,2.97697525279793e-08
52,3.03209762954307e-08
53,3.08709209071652e-08
54,3.1420656625287e-08
55,3.1969339057571e-08
56,3.25156059238391e-08
57,3.30608255610174e-08
58,3.36050687480424e-08
59,3.414799718713e-08
60,3.4690167535887e-08
61,3.52312796441264e-08
62,3.57712525922352e-08
63,3.63101298999473e-08
64,3.68480428132451e-08
65,3.73852569907468e-08
66,3.79216890230038e-08
67,3.84567064476488e-08
68,3.89902599912934e-08
69,3.95227794883824e-08
70,4.0053901124092e-08
71,4.05843567447697e-08
72,4.11140325297665e-08
73,4.16425209180889e-08
74,4.21697366716138e-08
75,4.26955094049758e-08
76,4.32196705924289e-08
77,4.37420641486183e-08
78,4.42635103385591e-08
79,4.47838703262709e-08
80,4.53018546977968e-08
81,4.58175573366036e-08
82,4.63319709386989e-08
83,4.68450528956005e-08
84,4.7356345695655e-08
85,4.78663152468774e-08
86,4.83755143445428e-08
87,4.88835220918365e-08
88,4.93903781374901e-08
89,4.98956376543806e-08
90,5.03986723695238e-08
91,5.08999268847701e-08
92,5.14000413987375e-08
93,5.18991089735923e-08
94,5.23963577679831e-08
95,5.28925101864165e-08
96,5.33877854292367e-08
97,5.38817895944703e-08
98,5.43745646705435e-08
99,5.48664305219058e-08
100,5.5357474050271e-08
101,5.58470647373548e-08
102,5.63358805968282e-08
103,5.68242213761173e-08
104,5.73118359432657e-08
105,5.77985819432335e-08
106,5.82842268909165e-08
107,5.87683341416299e-08
108,5.92511255233237e-08
109,5.97327609674152e-08
110,6.02126592148463e-08
111,6.06907211882637e-08
112,6.11671369268214e-08
113,6.16422432457982e-08
114,6.21163725802225e-08
115,6.25893517676263e-08
116,6.30602149320281e-08
117,6.3528557023197e-08
118,6.39956485881608e-08
119,6.44617952852584e-08
120,6.49266348823501e-08
121,6.53903296809894e-08
122,6.58517853630798e-08
123,6.63117739561318e-08
124,6.67711523918107e-08
125,6.72292417144811e-08
126,6.76866184673142e-08
127,6.81432249046697e-08
128,6.8598921399343e-08
129,6.9053905713822e-08
130,6.95072792413245e-08
131,6.9959311630839e-08
132,7.04107380236852e-08
133,7.0861320036481e-08
134,7.13115542832488e-08
135,7.17612300901963e-08
136,7.22099955575512e-08
137,7.26578988131601e-08
138,7.310459557515e-08
139,7.35501902088744e-08
140,7.39949660856895e-08
141,7.44392190330073e-08
142,7.48828261197649e-08
143,7.53253160501734e-08
144,7.57669841120158e-08
145,7.62081136632858e-08
146,7.66485471218311e-08
147,7.70883973085015e-08
148,7.75273885431738e-08
149,7.79649918395311e-08
150,7.84015331983973e-08
151,7.88372731485046e-08
152,7.92720306038147e-08
153,7.97055382297663e-08
154,8.01378236326066e-08
155,8.05687255722487e-08
156,8.09983846140744e-08
157,8.14273474745733e-08
158,8.18558114906941e-08
159,8.22836743089225e-08
160,8.2710901106142e-08
161,8.3138022262545e-08
162,8.35651618309472e-08
163,8.39920167429644e-08
164,8.44180143940075e-08
165,8.48426398118639e-08
166,8.5265747931946e-08
167,8.56878820833032e-08
168,8.6109735768258e-08
169,8.65304758584964e-08
170,8.6949754235032e-08
171,8.736833694978e-08
172,8.77863619553436e-08
173,8.82037366802342e-08
174,8.86206178097086e-08
175,8.9037345716236e-08
176,8.94535790562286e-08
177,8.98683088752447e-08
178,9.02815765895408e-08
179,9.0693940875667e-08
180,9.11056100829414e-08
181,9.15170756775863e-08
182,9.19280163739749e-08
183,9.23381432873222e-08
184,9.27472505205672e-08
185,9.31547672755136e-08
186,9.35606513754435e-08
187,9.39651990561484e-08
188,9.43690176662322e-08
189,9.47726666446282e-08
190,9.517575832412e-08
191,9.55781468211325e-08
192,9.59803077821727e-08
193,9.63821685180631e-08
194,9.67825836542438e-08
195,9.71812507562936e-08
196,9.7578500396558e-08
