0,0
1,4.36391653735928e-10
2,8.6893564271684e-10
3,1.29864155960922e-09
4,1.72669950580785e-09
5,2.15286165923404e-09
6,2.57669189642073e-09
7,2.99909990892521e-09
8,3.42047842158725e-09
9,3.83983310880628e-09
10,4.257932844813e-09
11,4.67545601074067e-09
12,5.09172965830332e-09
13,5.50674084898897e-09
14,5.92060287747753e-09
15,6.33359994183756e-09
16,6.7457262172098e-09
17,7.15607443909673e-09
18,7.56443320073898e-09
19,7.97130030678567e-09
20,8.37596723017792e-09
21,8.77952434184802e-09
22,9.18281486325703e-09
23,9.58384278898458e-09
24,9.98167252098729e-09
25,1.03776132752645e-08
26,1.0772537561495e-08
27,1.11664131496129e-08
28,1.15588492987575e-08
29,1.19499657323547e-08
30,1.23405406049727e-08
31,1.27299397374347e-08
32,1.31183798331635e-08
33,1.35061001557033e-08
34,1.38930894364245e-08
35,1.42788058921681e-08
36,1.46621943723291e-08
37,1.50436243634751e-08
38,1.54239224230376e-08
39,1.58034301606907e-08
40,1.61816857088093e-08
41,1.65585451869437e-08
42,1.69336363842735e-08
43,1.73073227008373e-08
44,1.76802139698639e-08
45,1.80514406129481e-08
46,1.84210079743957e-08
47,1.87897017307302e-08
48,1.91571185860627e-08
49,1.95230076448428e-08
50,1.98875401450883e-08
51,2.02511719207395e-08
52,2.06138818662129e-08
53,2.09748947855423e-08
54,2.13342823039088e-08
55,2.16920393854875e-08
56,2.20486875892936e-08
57,2.24041022025164e-08
58,2.27570924922167e-08
59,2.31084507729778e-08
60,2.34592426838423e-08
61,2.38090951506439e-08
62,2.41580005114021e-08
63,2.45058112624156e-08
64,2.48528439754539e-08
65,2.51994175909679e-08
66,2.55447720141256e-08
67,2.58886187154608e-08
68,2.62312449035886e-08
69,2.65725202602132e-08
70,2.69118845528663e-08
71,2.72498077174632e-08
72,2.75865356161879e-08
73,2.79218382141246e-08
74,2.82557542293955e-08
75,2.8588811237325e-08
76,2.8921140081069e-08
77,2.92526787310471e-08
78,2.95832838047509e-08
79,2.99116209738282e-08
80,3.02379637118614e-08
81,3.05626053478341e-08
82,3.08854105550617e-08
83,3.12070980900039e-08
84,3.15278571147693e-08
85,3.18477562943254e-08
86,3.21670090011816e-08
87,3.24842306319065e-08
88,3.27993526557176e-08
89,3.31139989538793e-08
90,3.34285064797622e-08
91,3.37424948114118e-08
92,3.40551264439255e-08
93,3.43667550025899e-08
94,3.46781033621654e-08
95,3.49890784953429e-08
96,3.52994878407266e-08
97,3.5609800688431e-08
98,3.59195842709876e-08
99,3.62279197658098e-08
100,3.65352682306704e-08
101,3.68414828528977e-08
102,3.71463448539132e-08
103,3.74503219265577e-08
104,3.77538524488733e-08
105,3.80569146781041e-08
106,3.83592894382772e-08
107,3.86607046008909e-08
108,3.89616384764816e-08
109,3.92622912957856e-08
110,3.95618385051347e-08
111,3.98598294178412e-08
112,4.01566514663047e-08
113,4.04525102211369e-08
114,4.0747313741285e-08
115,4.10417342321828e-08
116,4.13355802116279e-08
117,4.16282364806712e-08
118,4.1918661361147e-08
119,4.22070113031575e-08
120,4.24940073749049e-08
121,4.27797303085676e-08
122,4.30651858758528e-08
123,4.33505662588681e-08
124,4.36347359563577e-08
125,4.39174328101588e-08
126,4.41984263803185e-08
127,4.44780020074762e-08
128,4.47563955638777e-08
129,4.50338967668782e-08
130,4.53111106794428e-08
131,4.55876546126806e-08
132,4.58630155227261e-08
133,4.61366974906056e-08
134,4.64092841769611e-08
135,4.66814014443896e-08
136,4.69520808236625e-08
137,4.72208342180101e-08
138,4.74881192600461e-08
139,4.77545842207605e-08
140,4.80179901009729e-08
141,4.82783324346832e-08
142,4.85384709319533e-08
143,4.87982644437841e-08
144,4.90574082699606e-08
145,4.93157721824512e-08
146,4.95731767556505e-08
147,4.98297223165513e-08
148,5.00853918055447e-08
149,5.03402433029676e-08
150,5.05947987806595e-08
151,5.0848338791469e-08
152,5.11005308906499e-08
153,5.13517611664631e-08
154,5.16021867814678e-08
155,5.18518016387956e-08
156,5.2100568697112e-08
157,5.234853112432e-08
158,5.25956008199236e-08
159,5.28418075115357e-08
160,5.30874946401547e-08
161,5.33323109942976e-08
162,5.35757212294313e-08
163,5.38183023656724e-08
164,5.40605627661719e-08
165,5.43022370058835e-08
166,5.45424792291886e-08
167,5.47808773931819e-08
168,5.50181058808973e-08
169,5.52540252193798e-08
170,5.54888525686283e-08
171,5.57232007790926e-08
172,5.59568225005649e-08
173,5.6189766927817e-08
174,5.64214696112437e-08
175,5.6651948480698e-08
176,5.68815557905403e-08
177,5.71104627301952e-08
178,5.73390006583722e-08
179,5.75668062300433e-08
180,5.77941445445426e-08
181,5.80214822666626e-08
182,5.8247964252083e-08
183,5.84732528458309e-08
184,5.86981733939798e-08
185,5.89232486920495e-08
186,5.91466415178458e-08
187,5.93674604864382e-08
188,5.95879458097669e-08
189,5.98084293232564e-08
190,6.00283556453957e-08
191,6.02474223562637e-08
192,6.04653713600897e-08
193,6.06822007605028e-08
194,6.08978852794198e-08
195,6.11130463122557e-08
196,6.13279160188431e-08
197,6.15426876917027e-08
198,6.17566585478487e-08
199,6.196961046188e-08
200,6.21812470698034e-08
201,6.23921208944696e-08
202,6.26031793719953e-08
203,6.28132351407145e-08
204,6.30221580768976e-08
205,6.32296269624267e-08
206,6.34360411157533e-08
207,6.3642133572759e-08
208,6.38474334458566e-08
209,6.40515275321624e-08
210,6.42549464924987e-08
211,6.44583583907142e-08
212,6.46613111890838e-08
213,6.48630771726896e-08
214,6.50634492584926e-08
215,6.52630877192947e-08
216,6.54624358040529e-08
217,6.56610953885854e-08
218,6.58588314206087e-08
219,6.60555284700919e-08
220,6.62514667245359e-08
221,6.64470578434315e-08
222,6.66416219095193e-08
223,6.68354378292679e-08
224,6.70288782044429e-08
225,6.72216041857477e-08
226,6.74133369374493e-08
227,6.76038828549228e-08
228,6.77942520051573e-08
229,6.79839182540777e-08
230,6.81720513964297e-08
231,6.83597309277859e-08
232,6.85475241870753e-08
233,6.87349956403969e-08
234,6.89220111114932e-08
235,6.91090906688446e-08
236,6.92956420682985e-08
237,6.9480993004224e-08
238,6.96658046311803e-08
